PERMNO,date,TICKER,PRC
86755,2018/01/16,QQQ,164.02000
86755,2018/01/17,QQQ,165.78999
86755,2018/01/18,QQQ,165.82001
86755,2018/01/19,QQQ,166.34000
86755,2018/01/22,QQQ,168.12000
86755,2018/01/23,QQQ,169.50999
86755,2018/01/24,QQQ,168.41000
86755,2018/01/25,QQQ,168.35001
86755,2018/01/26,QQQ,170.92999
86755,2018/01/29,QQQ,170.10001
86755,2018/01/30,QQQ,168.70000
86755,2018/01/31,QQQ,169.39999
86755,2018/02/01,QQQ,167.96001
86755,2018/02/02,QQQ,164.61000
86755,2018/02/05,QQQ,158.12000
86755,2018/02/06,QQQ,162.31000
86755,2018/02/07,QQQ,160.21001
86755,2018/02/08,QQQ,153.45000
86755,2018/02/09,QQQ,156.10001
86755,2018/02/12,QQQ,158.87000
86755,2018/02/13,QQQ,159.69000
86755,2018/02/14,QQQ,162.67999
86755,2018/02/15,QQQ,165.70000
86755,2018/02/16,QQQ,164.96001
86755,2018/02/20,QQQ,165.28999
86755,2018/02/21,QQQ,164.82001
86755,2018/02/22,QQQ,164.80000
86755,2018/02/23,QQQ,168.17000
86755,2018/02/26,QQQ,170.39999
86755,2018/02/27,QQQ,168.28999
86755,2018/02/28,QQQ,167.21001
86755,2018/03/01,QQQ,164.48000
86755,2018/03/02,QQQ,165.99001
86755,2018/03/05,QQQ,167.83000
86755,2018/03/06,QQQ,168.53999
86755,2018/03/07,QQQ,168.92999
86755,2018/03/08,QQQ,169.86000
86755,2018/03/09,QQQ,173.16000
86755,2018/03/12,QQQ,174.08000
86755,2018/03/13,QQQ,171.71001
86755,2018/03/14,QQQ,171.67999
86755,2018/03/15,QQQ,171.53000
86755,2018/03/16,QQQ,171.02000
86755,2018/03/19,QQQ,167.10001
86755,2018/03/20,QQQ,167.64999
86755,2018/03/21,QQQ,166.92000
86755,2018/03/22,QQQ,162.80000
86755,2018/03/23,QQQ,158.50999
86755,2018/03/26,QQQ,164.39999
86755,2018/03/27,QQQ,159.08000
86755,2018/03/28,QQQ,157.25000
86755,2018/03/29,QQQ,160.13000
86755,2018/04/02,QQQ,155.50999
86755,2018/04/03,QQQ,157.25999
86755,2018/04/04,QQQ,159.74001
86755,2018/04/05,QQQ,160.64999
86755,2018/04/06,QQQ,156.63000
86755,2018/04/09,QQQ,157.73000
86755,2018/04/10,QQQ,161.21001
86755,2018/04/11,QQQ,160.28000
86755,2018/04/12,QQQ,162.21001
86755,2018/04/13,QQQ,161.37000
86755,2018/04/16,QQQ,162.60001
86755,2018/04/17,QQQ,166.10001
86755,2018/04/18,QQQ,166.44000
86755,2018/04/19,QQQ,164.91000
86755,2018/04/20,QQQ,162.30000
86755,2018/04/23,QQQ,161.89000
86755,2018/04/24,QQQ,158.46001
86755,2018/04/25,QQQ,158.64999
86755,2018/04/26,QQQ,161.99001
86755,2018/04/27,QQQ,162.09000
86755,2018/04/30,QQQ,160.94000
86755,2018/05/01,QQQ,162.78000
86755,2018/05/02,QQQ,161.82001
86755,2018/05/03,QQQ,161.80000
86755,2018/05/04,QQQ,164.87000
86755,2018/05/07,QQQ,166.24001
86755,2018/05/08,QQQ,166.07001
86755,2018/05/09,QQQ,167.88000
86755,2018/05/10,QQQ,169.62000
86755,2018/05/11,QQQ,169.46001
86755,2018/05/14,QQQ,169.75000
86755,2018/05/15,QQQ,167.87000
86755,2018/05/16,QQQ,168.98000
86755,2018/05/17,QQQ,168.33000
86755,2018/05/18,QQQ,167.46001
86755,2018/05/21,QQQ,168.39999
86755,2018/05/22,QQQ,168.17999
86755,2018/05/23,QQQ,169.60001
86755,2018/05/24,QQQ,169.55000
86755,2018/05/25,QQQ,169.72000
86755,2018/05/29,QQQ,168.97000
86755,2018/05/30,QQQ,170.17999
86755,2018/05/31,QQQ,170.07001
86755,2018/06/01,QQQ,172.74001
86755,2018/06/04,QQQ,174.30000
86755,2018/06/05,QQQ,174.84000
86755,2018/06/06,QQQ,175.86000
86755,2018/06/07,QQQ,174.42999
86755,2018/06/08,QQQ,174.44000
86755,2018/06/11,QQQ,174.91000
86755,2018/06/12,QQQ,175.83000
86755,2018/06/13,QQQ,175.82001
86755,2018/06/14,QQQ,177.60001
86755,2018/06/15,QQQ,176.98000
86755,2018/06/18,QQQ,176.50000
86755,2018/06/19,QQQ,176.00000
86755,2018/06/20,QQQ,177.25000
86755,2018/06/21,QQQ,175.71001
86755,2018/06/22,QQQ,175.32001
86755,2018/06/25,QQQ,171.37000
86755,2018/06/26,QQQ,172.07001
86755,2018/06/27,QQQ,169.73000
86755,2018/06/28,QQQ,171.19000
86755,2018/06/29,QQQ,171.64999
86755,2018/07/02,QQQ,172.80000
86755,2018/07/03,QQQ,170.80000
86755,2018/07/05,QQQ,172.92000
86755,2018/07/06,QQQ,175.61000
86755,2018/07/09,QQQ,177.19000
86755,2018/07/10,QQQ,177.32001
86755,2018/07/11,QQQ,176.42000
86755,2018/07/12,QQQ,179.46001
86755,2018/07/13,QQQ,179.61000
86755,2018/07/16,QQQ,179.17999
86755,2018/07/17,QQQ,180.27000
86755,2018/07/18,QQQ,179.92999
86755,2018/07/19,QQQ,179.03000
86755,2018/07/20,QQQ,178.99001
86755,2018/07/23,QQQ,179.56000
86755,2018/07/24,QQQ,180.30000
86755,2018/07/25,QQQ,182.82001
86755,2018/07/26,QQQ,180.05000
86755,2018/07/27,QQQ,177.62000
86755,2018/07/30,QQQ,175.11000
86755,2018/07/31,QQQ,176.45000
86755,2018/08/01,QQQ,177.12000
86755,2018/08/02,QQQ,179.53000
86755,2018/08/03,QQQ,180.08000
86755,2018/08/06,QQQ,181.14000
86755,2018/08/07,QQQ,181.80000
86755,2018/08/08,QQQ,182.02000
86755,2018/08/09,QQQ,181.91000
86755,2018/08/10,QQQ,180.52000
86755,2018/08/13,QQQ,180.32001
86755,2018/08/14,QQQ,181.45000
86755,2018/08/15,QQQ,179.23000
86755,2018/08/16,QQQ,179.82001
86755,2018/08/17,QQQ,179.86000
86755,2018/08/20,QQQ,179.70000
86755,2018/08/21,QQQ,180.36000
86755,2018/08/22,QQQ,181.06000
86755,2018/08/23,QQQ,180.80000
86755,2018/08/24,QQQ,182.48000
86755,2018/08/27,QQQ,184.34000
86755,2018/08/28,QQQ,184.61000
86755,2018/08/29,QQQ,186.74001
86755,2018/08/30,QQQ,186.41000
86755,2018/08/31,QQQ,186.64999
86755,2018/09/04,QQQ,185.85001
86755,2018/09/05,QQQ,183.45000
86755,2018/09/06,QQQ,181.81000
86755,2018/09/07,QQQ,181.11000
86755,2018/09/10,QQQ,181.72000
86755,2018/09/11,QQQ,183.12000
86755,2018/09/12,QQQ,182.58000
86755,2018/09/13,QQQ,184.53000
86755,2018/09/14,QQQ,183.99001
86755,2018/09/17,QQQ,181.34000
86755,2018/09/18,QQQ,182.84000
86755,2018/09/19,QQQ,182.70000
86755,2018/09/20,QQQ,184.72000
86755,2018/09/21,QQQ,183.71001
86755,2018/09/24,QQQ,183.89000
86755,2018/09/25,QQQ,184.14000
86755,2018/09/26,QQQ,184.27000
86755,2018/09/27,QQQ,185.83000
86755,2018/09/28,QQQ,185.78999
86755,2018/10/01,QQQ,186.17000
86755,2018/10/02,QQQ,185.75000
86755,2018/10/03,QQQ,185.95000
86755,2018/10/04,QQQ,182.38000
86755,2018/10/05,QQQ,180.14999
86755,2018/10/08,QQQ,179.05000
86755,2018/10/09,QQQ,179.63000
86755,2018/10/10,QQQ,171.73000
86755,2018/10/11,QQQ,169.60001
86755,2018/10/12,QQQ,174.32001
86755,2018/10/15,QQQ,172.21001
86755,2018/10/16,QQQ,177.22000
86755,2018/10/17,QQQ,177.28999
86755,2018/10/18,QQQ,173.17999
86755,2018/10/19,QQQ,173.02000
86755,2018/10/22,QQQ,173.91000
86755,2018/10/23,QQQ,173.27000
86755,2018/10/24,QQQ,165.34000
86755,2018/10/25,QQQ,171.06000
86755,2018/10/26,QQQ,166.66000
86755,2018/10/29,QQQ,163.23000
86755,2018/10/30,QQQ,165.92000
86755,2018/10/31,QQQ,169.82001
86755,2018/11/01,QQQ,172.06000
86755,2018/11/02,QQQ,169.38000
86755,2018/11/05,QQQ,168.96001
86755,2018/11/06,QQQ,170.24001
86755,2018/11/07,QQQ,175.58000
86755,2018/11/08,QQQ,174.46001
86755,2018/11/09,QQQ,171.52000
86755,2018/11/12,QQQ,166.33000
86755,2018/11/13,QQQ,166.47000
86755,2018/11/14,QQQ,165.20000
86755,2018/11/15,QQQ,168.09000
86755,2018/11/16,QQQ,167.50000
86755,2018/11/19,QQQ,162.06000
86755,2018/11/20,QQQ,159.16000
86755,2018/11/21,QQQ,160.37000
86755,2018/11/23,QQQ,159.21001
86755,2018/11/26,QQQ,162.89000
86755,2018/11/27,QQQ,163.44000
86755,2018/11/28,QQQ,168.70000
86755,2018/11/29,QQQ,168.14999
86755,2018/11/30,QQQ,169.37000
86755,2018/12/03,QQQ,172.33000
86755,2018/12/04,QQQ,165.72000
86755,2018/12/06,QQQ,166.89000
86755,2018/12/07,QQQ,161.38000
86755,2018/12/10,QQQ,163.07001
86755,2018/12/11,QQQ,163.61000
86755,2018/12/12,QQQ,165.05000
86755,2018/12/13,QQQ,165.10001
86755,2018/12/14,QQQ,161.08000
86755,2018/12/17,QQQ,157.42999
86755,2018/12/18,QQQ,158.42000
86755,2018/12/19,QQQ,154.53000
86755,2018/12/20,QQQ,152.28999
86755,2018/12/21,QQQ,147.57001
86755,2018/12/24,QQQ,143.50000
86755,2018/12/26,QQQ,152.46001
86755,2018/12/27,QQQ,153.05000
86755,2018/12/28,QQQ,152.97000
86755,2018/12/31,QQQ,154.25999
86755,2019/01/02,QQQ,154.88000
86755,2019/01/03,QQQ,149.82001
86755,2019/01/04,QQQ,156.23000
86755,2019/01/07,QQQ,158.09000
86755,2019/01/08,QQQ,159.52000
86755,2019/01/09,QQQ,160.82001
86755,2019/01/10,QQQ,161.28000
86755,2019/01/11,QQQ,160.69000
86755,2019/01/14,QQQ,159.27000
86755,2019/01/15,QQQ,162.38000
86755,2019/01/16,QQQ,162.35001
86755,2019/01/17,QQQ,163.63000
86755,2019/01/18,QQQ,165.25000
86755,2019/01/22,QQQ,161.94000
86755,2019/01/23,QQQ,162.14999
86755,2019/01/24,QQQ,163.20000
86755,2019/01/25,QQQ,165.14999
86755,2019/01/28,QQQ,163.11000
86755,2019/01/29,QQQ,161.57001
86755,2019/01/30,QQQ,165.67999
86755,2019/01/31,QQQ,168.16000
86755,2019/02/01,QQQ,167.45000
86755,2019/02/04,QQQ,169.53000
86755,2019/02/05,QQQ,171.03000
86755,2019/02/06,QQQ,170.52000
86755,2019/02/07,QQQ,168.23000
86755,2019/02/08,QQQ,168.56000
86755,2019/02/11,QQQ,168.39999
86755,2019/02/12,QQQ,170.89000
86755,2019/02/13,QQQ,171.00999
86755,2019/02/14,QQQ,171.22000
86755,2019/02/15,QQQ,171.94000
86755,2019/02/19,QQQ,172.28000
86755,2019/02/20,QQQ,172.25000
86755,2019/02/21,QQQ,171.62000
86755,2019/02/22,QQQ,172.89000
86755,2019/02/25,QQQ,173.52000
86755,2019/02/26,QQQ,173.70000
86755,2019/02/27,QQQ,173.59000
86755,2019/02/28,QQQ,173.19000
86755,2019/03/01,QQQ,174.39000
86755,2019/03/04,QQQ,174.42000
86755,2019/03/05,QQQ,174.55000
86755,2019/03/06,QQQ,173.56000
86755,2019/03/07,QQQ,171.42999
86755,2019/03/08,QQQ,171.17000
86755,2019/03/11,QQQ,174.73000
86755,2019/03/12,QQQ,175.69000
86755,2019/03/13,QQQ,177.00999
86755,2019/03/14,QQQ,176.71001
86755,2019/03/15,QQQ,178.35001
86755,2019/03/18,QQQ,178.45000
86755,2019/03/19,QQQ,179.05000
86755,2019/03/20,QQQ,179.75999
86755,2019/03/21,QQQ,182.57001
86755,2019/03/22,QQQ,178.56000
86755,2019/03/25,QQQ,178.22000
86755,2019/03/26,QQQ,179.05000
86755,2019/03/27,QQQ,177.89999
86755,2019/03/28,QQQ,178.31000
86755,2019/03/29,QQQ,179.66000
86755,2019/04/01,QQQ,182.03999
86755,2019/04/02,QQQ,182.73000
86755,2019/04/03,QQQ,183.78000
86755,2019/04/04,QQQ,183.71001
86755,2019/04/05,QQQ,184.66000
86755,2019/04/08,QQQ,185.13000
86755,2019/04/09,QQQ,184.48000
86755,2019/04/10,QQQ,185.47000
86755,2019/04/11,QQQ,185.03000
86755,2019/04/12,QQQ,185.83000
86755,2019/04/15,QQQ,185.86000
86755,2019/04/16,QQQ,186.50000
86755,2019/04/17,QQQ,187.14999
86755,2019/04/18,QQQ,187.39000
86755,2019/04/22,QQQ,187.92000
86755,2019/04/23,QQQ,190.31000
86755,2019/04/24,QQQ,189.71001
86755,2019/04/25,QQQ,190.48000
86755,2019/04/26,QQQ,190.64999
86755,2019/04/29,QQQ,191.02000
86755,2019/04/30,QQQ,189.53999
86755,2019/05/01,QQQ,188.92999
86755,2019/05/02,QQQ,188.11000
86755,2019/05/03,QQQ,191.11000
86755,2019/05/06,QQQ,189.94000
86755,2019/05/07,QQQ,186.24001
86755,2019/05/08,QQQ,185.77000
86755,2019/05/09,QQQ,184.77000
86755,2019/05/10,QQQ,185.00000
86755,2019/05/13,QQQ,178.58000
86755,2019/05/14,QQQ,180.53999
86755,2019/05/15,QQQ,183.09000
86755,2019/05/16,QQQ,184.92999
86755,2019/05/17,QQQ,183.03999
86755,2019/05/20,QQQ,179.95000
86755,2019/05/21,QQQ,181.83000
86755,2019/05/22,QQQ,181.02000
86755,2019/05/23,QQQ,178.25000
86755,2019/05/24,QQQ,178.16000
86755,2019/05/28,QQQ,177.49001
86755,2019/05/29,QQQ,176.03000
86755,2019/05/30,QQQ,176.77000
86755,2019/05/31,QQQ,173.95000
86755,2019/06/03,QQQ,170.12000
86755,2019/06/04,QQQ,174.91000
86755,2019/06/05,QQQ,176.21001
86755,2019/06/06,QQQ,177.61000
86755,2019/06/07,QQQ,181.03999
86755,2019/06/10,QQQ,183.14999
86755,2019/06/11,QQQ,183.39999
86755,2019/06/12,QQQ,182.34000
86755,2019/06/13,QQQ,183.42000
86755,2019/06/14,QQQ,182.64000
86755,2019/06/17,QQQ,183.74001
86755,2019/06/18,QQQ,186.41000
86755,2019/06/19,QQQ,187.11000
86755,2019/06/20,QQQ,188.85001
86755,2019/06/21,QQQ,188.57001
86755,2019/06/24,QQQ,188.16000
86755,2019/06/25,QQQ,184.92999
86755,2019/06/26,QQQ,185.78999
86755,2019/06/27,QQQ,186.50000
86755,2019/06/28,QQQ,186.74001
86755,2019/07/01,QQQ,189.25999
86755,2019/07/02,QQQ,190.00999
86755,2019/07/03,QQQ,191.44000
86755,2019/07/05,QQQ,191.05000
86755,2019/07/08,QQQ,189.71001
86755,2019/07/09,QQQ,190.66000
86755,2019/07/10,QQQ,192.56000
86755,2019/07/11,QQQ,192.42000
86755,2019/07/12,QQQ,193.53000
86755,2019/07/15,QQQ,194.14999
86755,2019/07/16,QQQ,193.14999
86755,2019/07/17,QQQ,192.20000
86755,2019/07/18,QQQ,192.42000
86755,2019/07/19,QQQ,191.00999
86755,2019/07/22,QQQ,192.53000
86755,2019/07/23,QQQ,193.78999
86755,2019/07/24,QQQ,195.14999
86755,2019/07/25,QQQ,193.30000
86755,2019/07/26,QQQ,195.28999
86755,2019/07/29,QQQ,194.62000
86755,2019/07/30,QQQ,193.78000
86755,2019/07/31,QQQ,191.10001
86755,2019/08/01,QQQ,190.14999
86755,2019/08/02,QQQ,187.35001
86755,2019/08/05,QQQ,180.73000
86755,2019/08/06,QQQ,183.25999
86755,2019/08/07,QQQ,184.25000
86755,2019/08/08,QQQ,188.25999
86755,2019/08/09,QQQ,186.49001
86755,2019/08/12,QQQ,184.35001
86755,2019/08/13,QQQ,188.39000
86755,2019/08/14,QQQ,182.75999
86755,2019/08/15,QQQ,182.55000
86755,2019/08/16,QQQ,185.48000
86755,2019/08/19,QQQ,188.42999
86755,2019/08/20,QQQ,186.97000
86755,2019/08/21,QQQ,188.63000
86755,2019/08/22,QQQ,188.02000
86755,2019/08/23,QQQ,182.07001
86755,2019/08/26,QQQ,184.82001
86755,2019/08/27,QQQ,184.42999
86755,2019/08/28,QQQ,185.09000
86755,2019/08/29,QQQ,187.92000
86755,2019/08/30,QQQ,187.47000
86755,2019/09/03,QQQ,185.64999
86755,2019/09/04,QQQ,188.33000
86755,2019/09/05,QQQ,191.78000
86755,2019/09/06,QQQ,191.59000
86755,2019/09/09,QQQ,191.19000
86755,2019/09/10,QQQ,190.64000
86755,2019/09/11,QQQ,192.42999
86755,2019/09/12,QQQ,193.23000
86755,2019/09/13,QQQ,192.53999
86755,2019/09/16,QQQ,191.67999
86755,2019/09/17,QQQ,192.60001
86755,2019/09/18,QQQ,192.52000
86755,2019/09/19,QQQ,192.84000
86755,2019/09/20,QQQ,190.80000
86755,2019/09/23,QQQ,190.50000
86755,2019/09/24,QQQ,187.97000
86755,2019/09/25,QQQ,190.08000
86755,2019/09/26,QQQ,189.38000
86755,2019/09/27,QQQ,187.03000
86755,2019/09/30,QQQ,188.81000
86755,2019/10/01,QQQ,187.27000
86755,2019/10/02,QQQ,184.05000
86755,2019/10/03,QQQ,186.07001
86755,2019/10/04,QQQ,188.81000
86755,2019/10/07,QQQ,188.24001
86755,2019/10/08,QQQ,185.42000
86755,2019/10/09,QQQ,187.23000
86755,2019/10/10,QQQ,188.67999
86755,2019/10/11,QQQ,191.11000
86755,2019/10/14,QQQ,191.09000
86755,2019/10/15,QQQ,193.52000
86755,2019/10/16,QQQ,193.03999
86755,2019/10/17,QQQ,193.55000
86755,2019/10/18,QQQ,191.69000
86755,2019/10/21,QQQ,193.39000
86755,2019/10/22,QQQ,191.85001
86755,2019/10/23,QQQ,192.22000
86755,2019/10/24,QQQ,194.09000
86755,2019/10/25,QQQ,195.64000
86755,2019/10/28,QQQ,197.57001
86755,2019/10/29,QQQ,196.03999
86755,2019/10/30,QQQ,196.99001
86755,2019/10/31,QQQ,197.08000
86755,2019/11/01,QQQ,198.87000
86755,2019/11/04,QQQ,200.10001
86755,2019/11/05,QQQ,200.21001
86755,2019/11/06,QQQ,199.75999
86755,2019/11/07,QQQ,200.42999
86755,2019/11/08,QQQ,201.23000
86755,2019/11/11,QQQ,200.96001
86755,2019/11/12,QQQ,201.53999
86755,2019/11/13,QQQ,201.59000
86755,2019/11/14,QQQ,201.42999
86755,2019/11/15,QQQ,202.91000
86755,2019/11/18,QQQ,203.07001
86755,2019/11/19,QQQ,203.37000
86755,2019/11/20,QQQ,202.14999
86755,2019/11/21,QQQ,201.70000
86755,2019/11/22,QQQ,201.83000
86755,2019/11/25,QQQ,204.22000
86755,2019/11/26,QQQ,204.61000
86755,2019/11/27,QQQ,206.03999
86755,2019/11/29,QQQ,205.10001
86755,2019/12/02,QQQ,203.00000
86755,2019/12/03,QQQ,201.41000
86755,2019/12/04,QQQ,202.42999
86755,2019/12/05,QQQ,202.83000
86755,2019/12/06,QQQ,205.00000
86755,2019/12/09,QQQ,204.07001
86755,2019/12/10,QQQ,203.89999
86755,2019/12/11,QQQ,204.98000
86755,2019/12/12,QQQ,206.50999
86755,2019/12/13,QQQ,207.19000
86755,2019/12/16,QQQ,209.27000
86755,2019/12/17,QQQ,209.39000
86755,2019/12/18,QQQ,209.55000
86755,2019/12/19,QQQ,210.86000
86755,2019/12/20,QQQ,211.71001
86755,2019/12/23,QQQ,211.81000
86755,2019/12/24,QQQ,211.92000
86755,2019/12/26,QQQ,213.78999
86755,2019/12/27,QQQ,213.61000
86755,2019/12/30,QQQ,212.21001
86755,2019/12/31,QQQ,212.61000
86755,2020/01/02,QQQ,216.16000
86755,2020/01/03,QQQ,214.17999
86755,2020/01/06,QQQ,215.56000
86755,2020/01/07,QQQ,215.53000
86755,2020/01/08,QQQ,217.14999
86755,2020/01/09,QQQ,218.99001
86755,2020/01/10,QQQ,218.42999
86755,2020/01/13,QQQ,220.95000
86755,2020/01/14,QQQ,220.08000
86755,2020/01/15,QQQ,220.17000
86755,2020/01/16,QQQ,222.28000
86755,2020/01/17,QQQ,223.38000
86755,2020/01/21,QQQ,223.28000
86755,2020/01/22,QQQ,223.87000
86755,2020/01/23,QQQ,224.59000
86755,2020/01/24,QQQ,222.70000
86755,2020/01/27,QQQ,218.10001
86755,2020/01/28,QQQ,221.45000
86755,2020/01/29,QQQ,221.81000
86755,2020/01/30,QQQ,222.60001
86755,2020/01/31,QQQ,219.07001
86755,2020/02/03,QQQ,222.38000
86755,2020/02/04,QQQ,227.47000
86755,2020/02/05,QQQ,228.22000
86755,2020/02/06,QQQ,230.19000
86755,2020/02/07,QQQ,229.20000
86755,2020/02/10,QQQ,231.97000
86755,2020/02/11,QQQ,232.00999
86755,2020/02/12,QQQ,234.27000
86755,2020/02/13,QQQ,233.97000
86755,2020/02/14,QQQ,234.64000
86755,2020/02/18,QQQ,234.73000
86755,2020/02/19,QQQ,236.98000
86755,2020/02/20,QQQ,234.78000
86755,2020/02/21,QQQ,230.27000
86755,2020/02/24,QQQ,221.39000
86755,2020/02/25,QQQ,215.37000
86755,2020/02/26,QQQ,216.48000
86755,2020/02/27,QQQ,205.64000
86755,2020/02/28,QQQ,205.80000
86755,2020/03/02,QQQ,216.42000
86755,2020/03/03,QQQ,209.48000
86755,2020/03/04,QQQ,218.22000
86755,2020/03/05,QQQ,211.59000
86755,2020/03/06,QQQ,208.02000
86755,2020/03/09,QQQ,193.57001
86755,2020/03/10,QQQ,204.11000
86755,2020/03/11,QQQ,195.22000
86755,2020/03/12,QQQ,177.32001
86755,2020/03/13,QQQ,192.34000
86755,2020/03/16,QQQ,169.30000
86755,2020/03/17,QQQ,182.14000
86755,2020/03/18,QQQ,176.60001
86755,2020/03/19,QQQ,177.66000
86755,2020/03/20,QQQ,170.70000
86755,2020/03/23,QQQ,170.46001
86755,2020/03/24,QQQ,183.66000
86755,2020/03/25,QQQ,182.30000
86755,2020/03/26,QQQ,191.89999
86755,2020/03/27,QQQ,185.30000
86755,2020/03/30,QQQ,192.03999
86755,2020/03/31,QQQ,190.39999
86755,2020/04/01,QQQ,182.31000
86755,2020/04/02,QQQ,186.00999
86755,2020/04/03,QQQ,183.37000
86755,2020/04/06,QQQ,196.48000
86755,2020/04/07,QQQ,196.39999
86755,2020/04/08,QQQ,200.57001
86755,2020/04/09,QQQ,200.86000
86755,2020/04/13,QQQ,203.03000
86755,2020/04/14,QQQ,211.86000
86755,2020/04/15,QQQ,209.42999
86755,2020/04/16,QQQ,213.25000
86755,2020/04/17,QQQ,215.28999
86755,2020/04/20,QQQ,212.74001
86755,2020/04/21,QQQ,204.89000
86755,2020/04/22,QQQ,210.97000
86755,2020/04/23,QQQ,210.52000
86755,2020/04/24,QQQ,213.84000
86755,2020/04/27,QQQ,215.56000
86755,2020/04/28,QQQ,211.50000
86755,2020/04/29,QQQ,219.00000
86755,2020/04/30,QQQ,218.91000
86755,2020/05/01,QQQ,212.74001
86755,2020/05/04,QQQ,215.22000
86755,2020/05/05,QQQ,217.66000
86755,2020/05/06,QQQ,219.00000
86755,2020/05/07,QQQ,221.82001
86755,2020/05/08,QQQ,224.86000
86755,2020/05/11,QQQ,226.87000
86755,2020/05/12,QQQ,222.12000
86755,2020/05/13,QQQ,219.34000
86755,2020/05/14,QQQ,221.83000
86755,2020/05/15,QQQ,223.27000
86755,2020/05/18,QQQ,227.42999
86755,2020/05/19,QQQ,226.86000
86755,2020/05/20,QQQ,231.39000
86755,2020/05/21,QQQ,228.87000
86755,2020/05/22,QQQ,229.66000
86755,2020/05/26,QQQ,229.03999
86755,2020/05/27,QQQ,230.28999
86755,2020/05/28,QQQ,229.99001
86755,2020/05/29,QQQ,233.36000
86755,2020/06/01,QQQ,234.06000
86755,2020/06/02,QQQ,235.63000
86755,2020/06/03,QQQ,236.69000
86755,2020/06/04,QQQ,235.03000
86755,2020/06/05,QQQ,239.69000
86755,2020/06/08,QQQ,241.55000
86755,2020/06/09,QQQ,243.30000
86755,2020/06/10,QQQ,246.22000
86755,2020/06/11,QQQ,234.02000
86755,2020/06/12,QQQ,235.88000
86755,2020/06/15,QQQ,238.75000
86755,2020/06/16,QQQ,242.85001
86755,2020/06/17,QQQ,243.62000
86755,2020/06/18,QQQ,244.28000
86755,2020/06/19,QQQ,244.24001
86755,2020/06/22,QQQ,246.74001
86755,2020/06/23,QQQ,248.84000
86755,2020/06/24,QQQ,243.71001
86755,2020/06/25,QQQ,246.03000
86755,2020/06/26,QQQ,240.22000
86755,2020/06/29,QQQ,242.84000
86755,2020/06/30,QQQ,247.60001
86755,2020/07/01,QQQ,250.49001
86755,2020/07/02,QQQ,252.19000
86755,2020/07/06,QQQ,258.39001
86755,2020/07/07,QQQ,256.60999
86755,2020/07/08,QQQ,259.98999
86755,2020/07/09,QQQ,262.17999
86755,2020/07/10,QQQ,263.97000
86755,2020/07/13,QQQ,258.54001
86755,2020/07/14,QQQ,260.37000
86755,2020/07/15,QQQ,260.89999
86755,2020/07/16,QQQ,259.12000
86755,2020/07/17,QQQ,259.42001
86755,2020/07/20,QQQ,266.78000
86755,2020/07/21,QQQ,264.00000
86755,2020/07/22,QQQ,264.92999
86755,2020/07/23,QQQ,258.01001
86755,2020/07/24,QQQ,255.56000
86755,2020/07/27,QQQ,260.12000
86755,2020/07/28,QQQ,256.81000
86755,2020/07/29,QQQ,259.76999
86755,2020/07/30,QQQ,261.13000
86755,2020/07/31,QQQ,265.79001
86755,2020/08/03,QQQ,269.38000
86755,2020/08/04,QQQ,270.38000
86755,2020/08/05,QQQ,271.04999
86755,2020/08/06,QQQ,274.64001
86755,2020/08/07,QQQ,271.47000
86755,2020/08/10,QQQ,270.31000
86755,2020/08/11,QQQ,265.19000
86755,2020/08/12,QQQ,271.85999
86755,2020/08/13,QQQ,272.48001
86755,2020/08/14,QQQ,272.16000
86755,2020/08/17,QQQ,275.32001
86755,2020/08/18,QQQ,277.97000
86755,2020/08/19,QQQ,276.10001
86755,2020/08/20,QQQ,279.92999
86755,2020/08/21,QQQ,281.87000
86755,2020/08/24,QQQ,283.63000
86755,2020/08/25,QQQ,285.85999
86755,2020/08/26,QQQ,291.95999
86755,2020/08/27,QQQ,291.04999
86755,2020/08/28,QQQ,292.53000
86755,2020/08/31,QQQ,294.88000
86755,2020/09/01,QQQ,299.92001
86755,2020/09/02,QQQ,302.76001
86755,2020/09/03,QQQ,287.41000
86755,2020/09/04,QQQ,283.57999
86755,2020/09/08,QQQ,269.95001
86755,2020/09/09,QQQ,277.88000
86755,2020/09/10,QQQ,272.34000
86755,2020/09/11,QQQ,270.45001
86755,2020/09/14,QQQ,275.16000
86755,2020/09/15,QQQ,279.06000
86755,2020/09/16,QQQ,274.60999
86755,2020/09/17,QQQ,270.32001
86755,2020/09/18,QQQ,266.87000
86755,2020/09/21,QQQ,267.51001
86755,2020/09/22,QQQ,272.48001
86755,2020/09/23,QQQ,264.16000
86755,2020/09/24,QQQ,265.39001
86755,2020/09/25,QQQ,271.56000
86755,2020/09/28,QQQ,277.20001
86755,2020/09/29,QQQ,275.95001
86755,2020/09/30,QQQ,277.84000
86755,2020/10/01,QQQ,282.25000
86755,2020/10/02,QQQ,274.31000
86755,2020/10/05,QQQ,280.16000
86755,2020/10/06,QQQ,275.16000
92213,2017/12/13,RIOT,23.03000
92213,2017/12/14,RIOT,24.98000
92213,2017/12/15,RIOT,28.50000
92213,2017/12/18,RIOT,36.47000
92213,2017/12/19,RIOT,38.60000
92213,2017/12/20,RIOT,36.12000
92213,2017/12/21,RIOT,27.60000
92213,2017/12/22,RIOT,24.52000
92213,2017/12/26,RIOT,31.22000
92213,2017/12/27,RIOT,29.80000
92213,2017/12/28,RIOT,27.23000
92213,2017/12/29,RIOT,28.40000
